X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
144.706837,-37.850904,2864,PETROL STATION,,7 ELEVEN HOPPERS CROSSING,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,380 MORRIS ROAD,HOPPERS CROSSING,3029,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,380 MORRIS ROAD,GAVIC420268840,2,HOPPERS CROSSING,3029,25.70000076
145.163679,-37.834348,2868,PETROL STATION,,SAFEWAY CALTEX FOREST HILL,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,260 CANTERBURY ROAD,FOREST HILL,3131,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,260 CANTERBURY ROAD,GAVIC413435621,0,FOREST HILL,3131,45.40000153
144.756892,-37.762552,2869,PETROL STATION,,CALTEX BURNSIDE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,970 WESTERN HIGHWAY,BURNSIDE,3023,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,970 WESTERN HIGHWAY,GAVIC419569898,1,BURNSIDE,3023,29.29999924
145.227044,-38.002686,2872,PETROL STATION,,SAFEWAY CALTEX DANDENONG SOUTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25 SOUTH GIPPSLAND HIGHWAY,DANDENONG SOUTH,3175,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,25 SOUTH GIPPSLAND HIGHWAY,GAVIC421642664,0,DANDENONG SOUTH,3175,16.10000038
145.146673,-37.9777119999999,2873,PETROL STATION,141,BP  SPRINGVALE SOUTH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,580-582 SPRINGVALE ROAD,SPRINGVALE SOUTH,3172,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,580-582 SPRINGVALE ROAD,GAVIC420816179,2,SPRINGVALE SOUTH,3172,22
144.829284668,-37.773010254,2874,PETROL STATION,,SUNSHINE NORTH,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,45 MCINTYRE ROAD,SUNSHINE NORTH,3020,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,45 MCINTYRE ROAD,GAVIC420808164,1,SUNSHINE NORTH,3020,15.5
145.1206701,-37.9734801,2875,PETROL STATION,,DINGLEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,277-283 CENTRE DANDENONG ROAD,DINGLEY,3172,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,277-283 CENTRE DANDENONG ROAD,GAVIC421660975,0,DINGLEY VILLAGE,3172,10.19999981
145.149350176,-37.9278211119999,2878,PETROL STATION,,MULGRAVE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2223-2225 DANDENONG ROAD,MULGRAVE,3170,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2223-2225 DANDENONG ROAD,GAVIC420510272,2,MULGRAVE,3170,9.80000019
145.35521,-37.7578779999999,2879,PETROL STATION,,CALTEX LILYDALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,346-348 MAIN STREET,LILYDALE,3140,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,346-348 MAIN STREET,GAVIC421655381,0,LILYDALE,3140,9.5
145.25739,-37.892555,2880,PETROL STATION,,COLES EXPRESS KNOX PARK,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1662 FERNTREE GULLY ROAD,KNOXFIELD,3180,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1662 FERNTREE GULLY ROAD,GAVIC420498880,0,KNOXFIELD,3180,52.59999847
144.827539,-38.3712869999999,2882,PETROL STATION,3687,BP CONNECT SEAVIEW,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2233 POINT NEPEAN ROAD,RYE,3941,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2233 POINT NEPEAN ROAD,GAVIC421349574,1,RYE,3941,13.60000038
145.702946,-37.187541,2884,PETROL STATION,33707,I & M SIMPSON & SON PTY LTD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25 AITKEN STREET,ALEXANDRA,3714,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,25 AITKEN STREET,GAVIC421800344,1,ALEXANDRA,3714,0
145.23292,-37.9260619999999,2885,PETROL STATION,,SAFEWAY CALTEX ROWVILLE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1180 STUD ROAD,ROWVILLE,3178,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1180 STUD ROAD,GAVIC413830979,2,ROWVILLE,3178,17
145.028554,-37.684945,2888,PETROL STATION,,COLES EXPRESS DALTON ROAD,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,27 SPENCER STREET,THOMASTOWN,3074,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,27 SPENCER STREET,GAVIC420911452,1,THOMASTOWN,3074,41.09999847
145.421873,-37.8254929999999,2890,PETROL STATION,,PRINCI MOTORS,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,273 MONBULK ROAD,SILVAN,3795,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,273 MONBULK ROAD,GAVIC720745359,1,SILVAN,3795,33.5
144.940744,-37.5986349999999,2892,PETROL STATION,,SAFEWAY CALTEX CRAIGIEBURN,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,10 CRAIGIEBURN ROAD,CRAIGIEBURN,3064,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,10 CRAIGIEBURN ROAD,GAVIC421235480,2,CRAIGIEBURN,3064,24.29999924
145.278407,-37.8826129999999,2894,PETROL STATION,3882,BP  FERNTREE GULLY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,855 BURWOOD HIGHWAY,FERNTREE GULLY,3156,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,855 BURWOOD HIGHWAY,GAVIC421059435,1,FERNTREE GULLY,3156,18
144.965208,-37.747469,2896,PETROL STATION,,CALTEX COBURG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,265 SYDNEY ROAD,COBURG,3058,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,265 SYDNEY ROAD,GAVIC420701792,1,COBURG,3058,9.69999981
145.181423,-37.855893,2898,PETROL STATION,,COLES EXPRESS VERMONT SOUTH,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,485-493 BURWOOD HIGHWAY,VERMONT SOUTH,3133,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,485-493 BURWOOD HIGHWAY,GAVIC419830801,0,VERMONT SOUTH,3133,17.5
144.796982,-37.7012799999999,2900,PETROL STATION,3427,BP TAYLORS LAKES,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25 MELTON HIGHWAY,TAYLORS LAKES,3038,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,25 MELTON HIGHWAY,GAVIC424898518,1,TAYLORS LAKES,3038,17.89999962
145.170623,-37.79029,2901,PETROL STATION,,CALTEX DONCASTER EAST,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1100 DONCASTER ROAD,DONCASTER EAST,3109,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1100 DONCASTER ROAD,GAVIC420729348,2,DONCASTER EAST,3109,0.5
144.755808,-37.6939659999999,2902,PETROL STATION,,CALTEX HILLSIDE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,575 MELTON HIGHWAY,HILLSIDE,3037,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,575 MELTON HIGHWAY,GAVIC423081850,1,HILLSIDE,3037,25.5
145.139962,-38.1744409999999,2903,PETROL STATION,,COLES EXPRESS PENINSULA GATEWAY,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,231 FRANKSTON-FLINDERS ROAD,FRANKSTON SOUTH,3199,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,231 FRANKSTON-FLINDERS ROAD,GAVIC421291756,1,FRANKSTON SOUTH,3199,90.30000305
145.300246,-37.890959,2906,PETROL STATION,,COLES EXPRESS FERNTREE GULLY,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1140 BURWOOD HIGHWAY,FERNTREE GULLY,3156,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1140 BURWOOD HIGHWAY,GAVIC421064536,1,FERNTREE GULLY,3156,27.60000038
144.704154,-37.880051,2908,PETROL STATION,,HOPPERS CROSSING,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1-15 HEATHS ROAD,HOPPERS CROSSING,3029,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,1-15 HEATHS ROAD,GAVIC412843525,1,HOPPERS CROSSING,3029,14.80000019
144.781635,-37.7279609999999,2909,PETROL STATION,,CALTEX ST ALBANS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,151-157 KINGS ROAD,KINGS PARK,3021,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,151-157 KINGS ROAD,GAVIC420279526,0,KINGS PARK,3021,37.79999924
145.374511719,-37.659301758,2910,PETROL STATION,,YARRA GLEN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6 BELL STREET,YARRA GLEN,3775,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,6 BELL STREET,GAVIC420165519,1,YARRA GLEN,3775,8.5
145.262234,-37.8411859999999,2912,PETROL STATION,,SAFEWAY CALTEX BAYSWATER,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,659 MOUNTAIN HIGHWAY,BAYSWATER,3153,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,659 MOUNTAIN HIGHWAY,GAVIC419870464,1,BAYSWATER,3153,33.29999924
144.971978,-37.731438,2913,PETROL STATION,,CALTEX COBURG NORTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,44 NEWLANDS ROAD,COBURG NORTH,3058,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,44 NEWLANDS ROAD,GAVIC420100608,2,COBURG NORTH,3058,17.70000076
144.906012,-37.770992,2915,PETROL STATION,,CALTEX ASCOT VALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 EPSOM ROAD,ASCOT VALE,3032,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1 EPSOM ROAD,GAVIC420150541,2,ASCOT VALE,3032,12.69999981
145.18869,-37.8363229999999,2917,PETROL STATION,3224,BP ROOKSBY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,417 CANTERBURY ROAD,VERMONT,3133,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,417 CANTERBURY ROAD,GAVIC419873701,1,VERMONT,3133,16.39999962
144.937021,-37.737794,2918,PETROL STATION,,SAFEWAY CALTEX PASCOE VALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,566-570 BELL STREET,PASCOE VALE,3044,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,566-570 BELL STREET,GAVIC420341431,0,PASCOE VALE SOUTH,3044,17.70000076
144.727624,-37.578154,2919,PETROL STATION,,SAFEWAY CALTEX SUNBURY,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25-29 HORNE STREET,SUNBURY,3429,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,25-29 HORNE STREET,GAVIC419744018,1,SUNBURY,3429,30.70000076
144.882221,-37.6851639999999,2920,PETROL STATION,,CALTEX SAFEWAY WESTMEADOWS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,227-231 MICKLEHAM ROAD,WESTMEADOWS,3049,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,227-231 MICKLEHAM ROAD,GAVIC421137977,1,WESTMEADOWS,3049,16.20000076
145.111528,-37.727794,2921,PETROL STATION,,AMPOL LOWER PLENTY,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,49 MAIN ROAD,LOWER PLENTY,3093,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,49 MAIN ROAD,GAVIC421038076,1,LOWER PLENTY,3093,70.40000153
145.018829,-37.65921,2922,PETROL STATION,,COLES EXPRESS EPPING,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,511 HIGH STREET,EPPING,3076,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,511 HIGH STREET,GAVIC419923974,2,EPPING,3076,4.5
144.630654,-37.8918609999999,2927,PETROL STATION,5819,BP WYNDHAM VALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,210 BALLAN ROAD,WYNDHAM VALE,3024,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,210 BALLAN ROAD,GAVIC420199497,1,WYNDHAM VALE,3024,48.90000153
145.140928,-37.9899629999999,2928,PETROL STATION,,CALTEX DINGLEY,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,625 LOWER DANDENONG ROAD,DINGLEY VILLAGE,3172,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,625 LOWER DANDENONG ROAD,GAVIC420100387,0,DINGLEY VILLAGE,3172,68.69999695
144.529631,-37.3555029999999,2931,PETROL STATION,20,BP WOODEND,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,130 HIGH STREET,WOODEND,3442,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,130 HIGH STREET,GAVIC414336797,1,WOODEND,3442,29.89999962
145.052307129,-37.92010498,2932,PETROL STATION,,BENTLEIGH EAST,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,641-643 CENTRE ROAD,BENTLEIGH EAST,3165,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,641-643 CENTRE ROAD,GAVIC422135255,1,BENTLEIGH EAST,3165,4.0999999
144.348984,-38.132189,2933,PETROL STATION,,COLES EXPRESS GEELONG WEST,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,27 CHURCH STREET,GEELONG WEST,3218,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,27 CHURCH STREET,GAVIC419635766,1,GEELONG WEST,3218,5.69999981
145.151818,-37.673423,2934,PETROL STATION,,DIAMOND CREEK ,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,52 CHUTE STREET,DIAMOND CREEK,3089,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,52 CHUTE STREET,GAVIC419820555,1,DIAMOND CREEK,3089,10.5
144.9669291,-37.8072761,2936,PETROL STATION,,EAST MELBOURNE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,23-29 VICTORIA STREET,MELBOURNE,3000,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,23-29 VICTORIA STREET,GAVIC422020898,1,MELBOURNE,3000,3.79999995
144.354528,-38.100026,2937,PETROL STATION,,COLES EXPRESS NORLANE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,458-468 MELBOURNE ROAD,NORLANE,3214,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,458-468 MELBOURNE ROAD,GAVIC719002876,1,NORLANE,3214,4.19999981
145.140268,-38.0098369999999,2938,PETROL STATION,,COLES EXPRESS BRAESIDE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,918-928 SPRINGVALE ROAD,BRAESIDE,3195,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,918-928 SPRINGVALE ROAD,GAVIC421953770,0,BRAESIDE,3195,40.90000153
144.781571,-37.841945,2940,PETROL STATION,4744,BP LAVERTON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,15 FITZGERALD ROAD,LAVERTON NORTH,3026,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,15 FITZGERALD ROAD,GAVIC422091009,1,LAVERTON NORTH,3026,52
145.33818,-38.0577709999999,2941,PETROL STATION,5846,BP BERWICK,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,276 CLYDE ROAD,BERWICK,3806,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,276 CLYDE ROAD,GAVIC420043606,1,BERWICK,3806,23.39999962
144.970734,-38.3300829999999,2942,PETROL STATION,,CALTEX DROMANA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,109 POINT NEPEAN ROAD,DROMANA,3936,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,109 POINT NEPEAN ROAD,GAVIC411264676,0,DROMANA,3936,3.5999999
145.125305176,-38.1472778319999,2944,PETROL STATION,,FRANKSTON,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,51 DAVEY STREET,FRANKSTON,3199,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,51 DAVEY STREET,GAVIC420455105,2,FRANKSTON,3199,5
145.109326,-37.9118569999999,2946,PETROL STATION,,SAFEWAY CALTEX HUNTINGDALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1337 NORTH ROAD,HUNTINGDALE,3166,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1337 NORTH ROAD,GAVIC421793741,0,HUNTINGDALE,3166,21.10000038
144.949353681,-37.309181968,2948,PETROL STATION,,KILMORE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,127-145 POWLETT STREET,KILMORE,3764,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,127-145 POWLETT STREET,GAVIC420568864,0,KILMORE,3764,19.5
145.190549,-38.152711,2949,PETROL STATION,,COLES EXPRESS LANGWARRIN,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,184 CRANBOURNE-FRANKSTON ROAD,LANGWARRIN,3910,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,184 CRANBOURNE-FRANKSTON ROAD,GAVIC414736428,1,LANGWARRIN,3910,8
145.945982,-38.1672419999999,2950,PETROL STATION,,CALTEX WARRAGUL,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,180 QUEEN STREET,WARRAGUL,3820,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,180 QUEEN STREET,GAVIC423929272,1,WARRAGUL,3820,12.30000019
145.1645601,-37.8893361,2952,PETROL STATION,,GLEN WAVERLEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,726-730 WAVERLEY ROAD,GLEN WAVERLEY,3150,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,726-730 WAVERLEY ROAD,GAVIC420982795,2,GLEN WAVERLEY,3150,21.10000038
145.0860141,-37.8770291,2954,PETROL STATION,,CHADSTONE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,609 WAVERLEY ROAD,CHADSTONE,3145,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,609 WAVERLEY ROAD,GAVIC420629586,2,MALVERN EAST,3145,8.69999981
144.6303001,-37.8930410999999,2958,PETROL STATION,,EAST WERRIBEE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,125 BALLAN ROAD,WERRIBEE,3024,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,125 BALLAN ROAD,GAVIC412830734,0,WYNDHAM VALE,3024,29.39999962
145.3301581,-37.9018680999999,2959,PETROL STATION,,UPWEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1441 BURWOOD HIGHWAY,UPWEY,3158,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,13/07/2012,1441 BURWOOD HIGHWAY,GAVIC419603380,1,UPWEY,3158,9.30000019
145.317479,-37.8185119999999,2960,PETROL STATION,,CALTEX KILSYTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,92-94 CANTERBURY ROAD,KILSYTH,3137,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,92-94 CANTERBURY ROAD,GAVIC421418254,0,KILSYTH,3137,30.5
145.089864,-37.893559,2963,PETROL STATION,,BP OAKLEIGH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1400 DANDENONG ROAD,OAKLEIGH,3166,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1400 DANDENONG ROAD,GAVIC423703887,1,OAKLEIGH,3166,5.9000001
145.529564,-38.407652,2965,PETROL STATION,3341,BP GRANTVILLE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1514 BASS HIGHWAY,GRANTVILLE,3984,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1514 BASS HIGHWAY,GAVIC424460569,0,GRANTVILLE,3984,10.69999981
145.183288574,-38.2993774409999,2968,PETROL STATION,,HASTINGS,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1996 FRANKSTON-FLINDERS ROAD,HASTINGS,3915,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1996 FRANKSTON-FLINDERS ROAD,GAVIC421049163,2,HASTINGS,3915,3.29999995
145.373649432,-38.207498689,2969,PETROL STATION,,TOORADIN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,26-28 SOUTH GIPPSLAND HIGHWAY,TOORADIN,3980,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,26-28 SOUTH GIPPSLAND HIGHWAY,GAVIC424088407,0,TOORADIN,3980,8
145.114052,-37.757019,2971,PETROL STATION,5361,BP  TEMPLESTOWE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2-4 UNION STREET,TEMPLESTOWE LOWER,3107,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2-4 UNION STREET,GAVIC421765150,1,TEMPLESTOWE LOWER,3107,21.29999924
144.84708,-37.8168659999999,2974,PETROL STATION,,AMPOL BROOKLYN,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,574 GEELONG ROAD,BROOKLYN,3012,VIC,OPERATIONAL,1,GNAF ADDRESS MATCH,25/07/2011,574 GEELONG ROAD,GAVIC420812786,1,BROOKLYN,3012,11.19999981
145.513166,-37.66183,2975,PETROL STATION,6916,BP HEALESVILLE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,66 MAROONDAH HIGHWAY,HEALESVILLE,3777,VIC,OPERATIONAL,1,GNAF ADDRESS MATCH,25/07/2011,66 MAROONDAH HIGHWAY,GAVIC414561369,1,HEALESVILLE,3777,12.89999962
145.081474,-37.7198,2976,PETROL STATION,,COLES EXPRESS MACLEOD,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,230 GREENSBOROUGH ROAD,YALLAMBIE,3085,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,230 GREENSBOROUGH ROAD,GAVIC420458995,1,YALLAMBIE,3085,7.30000019
144.57764,-37.683124,2979,PETROL STATION,,COLES EXPRESS THOROUGHBRED,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,414-416 HIGH STREET,MELTON,3337,VIC,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,414-416 HIGH STREET,GAVIC420666035,2,MELTON,3337,18.60000038
