id,Station Name,Address,City,Postal Code,Region,Latitude,Longitude,Category,Fuel Prices,Location Details,brand
495,COLES EXPRESS KOONUNG,187 HIGH STREET,TEMPLESTOWE LOWER,3107,VIC,-37.7700,145.1100,PETROL STATION,,TEMPLESTOWE LOWER,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
583,COLES EXPRESS LANG LANG,4655 SOUTH GIPPSLAND HIGHWAY,LANG LANG,3984,VIC,-38.2600,145.5500,PETROL STATION,,LANG LANG,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
520,COLES EXPRESS LANGWARRIN,184 CRANBOURNE-FRANKSTON ROAD,LANGWARRIN,3910,VIC,-38.1500,145.1900,PETROL STATION,,LANGWARRIN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
487,COLES EXPRESS LATROBE TERRACE,202 LATROBE TERRACE,GEELONG WEST,3218,VIC,-38.1400,144.3500,PETROL STATION,,GEELONG WEST,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
555,COLES EXPRESS LYNDHURST,210 DANDENONG-HASTINGS ROAD,LYNDHURST,3975,VIC,-38.0600,145.2400,PETROL STATION,,LYNDHURST,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
523,COLES EXPRESS MACLEOD,230 GREENSBOROUGH ROAD,YALLAMBIE,3085,VIC,-37.7200,145.0800,PETROL STATION,,YALLAMBIE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
539,COLES EXPRESS MALVERN,763-779 DANDENONG ROAD,MALVERN EAST,3145,VIC,-37.8700,145.0400,PETROL STATION,,MALVERN EAST,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
490,COLES EXPRESS MARYBOROUGH,53-55 HIGH STREET,MARYBOROUGH,3465,VIC,-37.0500,143.7300,PETROL STATION,,MARYBOROUGH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
506,COLES EXPRESS MELTON SOUTH,1-9 STATION ROAD,MELTON SOUTH,3338,VIC,-37.7000,144.5700,PETROL STATION,,MELTON SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
532,COLES EXPRESS MERNDA,1444 PLENTY ROAD,MERNDA,3754,VIC,-37.6000,145.1000,PETROL STATION,,MERNDA,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
594,COLES EXPRESS MILL PARK,398 PLENTY ROAD,MILL PARK,3082,VIC,-37.6600,145.0800,PETROL STATION,,MILL PARK,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
569,COLES EXPRESS MOORABBIN,422 SOUTH ROAD,MOORABBIN,3189,VIC,-37.9300,145.0400,PETROL STATION,,MOORABBIN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
485,COLES EXPRESS MOOROODUC,993 MOOROODUC HIGHWAY,MOOROODUC,3933,VIC,-38.2500,145.0800,PETROL STATION,,MOOROODUC,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
595,COLES EXPRESS MORNINGTON,1010 NEPEAN HIGHWAY,MORNINGTON,3931,VIC,-38.2300,145.0500,PETROL STATION,,MORNINGTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
551,COLES EXPRESS MOUNT WAVERLEY,258-260 STEPHENSONS ROAD,MOUNT WAVERLEY,3149,VIC,-37.8800,145.1300,PETROL STATION,,MOUNT WAVERLEY,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
491,COLES EXPRESS MULGRAVE,358 POLICE ROAD,NOBLE PARK NORTH,3174,VIC,-37.9400,145.1900,PETROL STATION,,NOBLE PARK NORTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
573,COLES EXPRESS NARRE WARREN,473-477 PRINCES HIGHWAY,NARRE WARREN,3805,VIC,-38.0300,145.3100,PETROL STATION,,NARRE WARREN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
541,COLES EXPRESS NARRE WARREN NORTH,155-171 NARRE WARREN NORTH ROAD,NARRE WARREN,3805,VIC,-38.0100,145.3100,PETROL STATION,,NARRE WARREN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
517,COLES EXPRESS NORLANE,458-468 MELBOURNE ROAD,NORLANE,3214,VIC,-38.1000,144.3500,PETROL STATION,,NORLANE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
561,COLES EXPRESS OAKLEIGH,1386-1388 DANDENONG ROAD,OAKLEIGH,3166,VIC,-37.8900,145.0900,PETROL STATION,,OAKLEIGH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
489,COLES EXPRESS ORMOND,423 NORTH ROAD,ORMOND,3204,VIC,-37.9000,145.0400,PETROL STATION,,ORMOND,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
497,COLES EXPRESS PAKENHAM,885 PRINCES HIGHWAY,PAKENHAM,3810,VIC,-38.0600,145.4600,PETROL STATION,,PAKENHAM,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
512,COLES EXPRESS PENINSULA GATEWAY,231 FRANKSTON-FLINDERS ROAD,FRANKSTON SOUTH,3199,VIC,-38.1700,145.1400,PETROL STATION,,FRANKSTON SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
486,COLES EXPRESS PONDEROSA,465 RAGLAN PARADE,WARRNAMBOOL,3280,VIC,-38.3800,142.4900,PETROL STATION,,WARRNAMBOOL,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
603,COLES EXPRESS PRESTON,485 BELL STREET,PRESTON,3072,VIC,-37.7400,144.9900,PETROL STATION,,PRESTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
553,COLES EXPRESS RICHMOND,399-411 PUNT ROAD,CREMORNE,3121,VIC,-37.8300,144.9900,PETROL STATION,,CREMORNE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
591,COLES EXPRESS RINGWOOD EAST,521 MAROONDAH HIGHWAY,RINGWOOD,3134,VIC,-37.8000,145.2500,PETROL STATION,,RINGWOOD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
571,COLES EXPRESS ROWVILLE,1201 WELLINGTON ROAD,LYSTERFIELD,3156,VIC,-37.9300,145.2700,PETROL STATION,,LYSTERFIELD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
597,COLES EXPRESS SOMERVILLE,1045 FRANKSTON-FLINDERS ROAD,SOMERVILLE,3912,VIC,-38.2200,145.1800,PETROL STATION,,SOMERVILLE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
568,COLES EXPRESS SOUTH MORANG,350 MCDONALDS ROAD,SOUTH MORANG,3752,VIC,-37.6500,145.0800,PETROL STATION,,SOUTH MORANG,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
560,COLES EXPRESS SOUTH YARRA,325 TOORAK ROAD,SOUTH YARRA,3141,VIC,-37.8400,145.0000,PETROL STATION,,SOUTH YARRA,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
504,COLES EXPRESS SPOTSWOOD,642 MELBOURNE ROAD,SPOTSWOOD,3015,VIC,-37.8300,144.8800,PETROL STATION,,SPOTSWOOD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
492,COLES EXPRESS ST KILDA,120-134 BARKLY STREET,ST KILDA,3182,VIC,-37.8700,144.9800,PETROL STATION,,ST KILDA,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
584,COLES EXPRESS SUNBURY,1-5 HORNE STREET,SUNBURY,3429,VIC,-37.5800,144.7300,PETROL STATION,,SUNBURY,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
605,COLES EXPRESS SURREY HILLS,260 CANTERBURY ROAD,SURREY HILLS,3127,VIC,-37.8300,145.0900,PETROL STATION,,SURREY HILLS,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
593,COLES EXPRESS TAYLORS LAKES,410 MELTON HIGHWAY,TAYLORS LAKES,3038,VIC,-37.7000,144.7800,PETROL STATION,,TAYLORS LAKES,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
596,COLES EXPRESS TEMPLESTOWE,87-91 PORTER STREET,TEMPLESTOWE,3106,VIC,-37.7500,145.1300,PETROL STATION,,TEMPLESTOWE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
572,COLES EXPRESS THOMASTOWN,240 HIGH STREET,THOMASTOWN,3074,VIC,-37.6800,145.0100,PETROL STATION,,THOMASTOWN,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
524,COLES EXPRESS THOROUGHBRED,414-416 HIGH STREET,MELTON,3337,VIC,-37.6800,144.5800,PETROL STATION,,MELTON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
567,COLES EXPRESS TRAFALGAR,53 PRINCES HIGHWAY,TRAFALGAR,3824,VIC,-38.2100,146.1500,PETROL STATION,,TRAFALGAR,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
544,COLES EXPRESS TRARALGON,115 PRINCES STREET,TRARALGON,3844,VIC,-38.2000,146.5300,PETROL STATION,,TRARALGON,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
530,COLES EXPRESS TULLAMARINE,175-183 MICKLEHAM ROAD,WESTMEADOWS,3049,VIC,-37.6900,144.8800,PETROL STATION,,WESTMEADOWS,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
580,COLES EXPRESS VERMONT,385-389 CANTERBURY ROAD,RINGWOOD,3134,VIC,-37.8300,145.2100,PETROL STATION,,RINGWOOD,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
511,COLES EXPRESS VERMONT SOUTH,485-493 BURWOOD HIGHWAY,VERMONT SOUTH,3133,VIC,-37.8600,145.1800,PETROL STATION,,VERMONT SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
570,COLES EXPRESS VERMONT SOUTH,602 BURWOOD HIGHWAY,VERMONT SOUTH,3133,VIC,-37.8600,145.2000,PETROL STATION,,VERMONT SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
488,COLES EXPRESS WANTIRNA SOUTH,435 STUD ROAD,WANTIRNA SOUTH,3152,VIC,-37.8800,145.2300,PETROL STATION,,WANTIRNA SOUTH,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
566,COLES EXPRESS WARRANDYTE SOUTH,482-484 RINGWOOD-WARRANDYTE ROAD,WARRANDYTE,3113,VIC,-37.7600,145.2300,PETROL STATION,,WARRANDYTE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
606,COLES EXPRESS WARRENHEIP,9389 WESTERN HIGHWAY,WARRENHEIP,3352,VIC,-37.5600,143.9300,PETROL STATION,,WARRENHEIP,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
540,COLES EXPRESS WERRIBEE PARK,137-139 PRINCES HIGHWAY,WERRIBEE,3030,VIC,-37.8900,144.6800,PETROL STATION,,WERRIBEE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
559,COLES EXPRESS WESTGATE NORTH,1 WEST GATE FREEWAY,PORT MELBOURNE,3207,VIC,-37.8300,144.9200,PETROL STATION,,PORT MELBOURNE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
547,COLES EXPRESS WESTGATE SOUTH,2 WEST GATE FREEWAY,PORT MELBOURNE,3207,VIC,-37.8300,144.9200,PETROL STATION,,PORT MELBOURNE,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
526,COLES EXPRESS WINDSOR,147-161 DANDENONG ROAD,WINDSOR,3181,VIC,-37.8600,144.9900,PETROL STATION,,WINDSOR,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
582,COLES EXPRESS WODONGA,81-83 ELGIN BOULEVARD,WODONGA,3690,VIC,-36.1200,146.8800,PETROL STATION,,WODONGA,UntitledDDD.png (https://baserow-backend-production20240528124524339000000001.s3.amazonaws.com/user_files/RBkH7sbSENMxOAgAq3skCyUCbZ3EVrwM_c0f98a0612cc8dd29db5f51e8e527996d5642b50366373c1bc40b1ca7d1850df.png)
644,CORIO,160-164 BACCHUS MARSH ROAD,CORIO,3214,VIC,-38.0700,144.3600,PETROL STATION,,CORIO,
122,CORNER ,25 MAIN STREET,WELSHPOOL,3966,VIC,-38.6700,146.4400,PETROL STATION,,WELSHPOOL,
189,COWES ,160-162 THOMPSON AVENUE,COWES,3922,VIC,-38.4600,145.2400,PETROL STATION,,COWES,
625,CRANBOURNE SOUTH,1-3 CAMERON STREET,CRANBOURNE SOUTH,3977,VIC,-38.1200,145.2900,PETROL STATION,,CRANBOURNE SOUTH,
626,CROYDON,338 DORSET ROAD,CROYDON,3136,VIC,-37.8000,145.2900,PETROL STATION,,CROYDON,
516,DIAMOND CREEK ,52 CHUTE STREET,DIAMOND CREEK,3089,VIC,-37.6700,145.1500,PETROL STATION,,DIAMOND CREEK,
23,DINGLEY,277-283 CENTRE DANDENONG ROAD,DINGLEY,3172,VIC,-37.9700,145.1200,PETROL STATION,,DINGLEY,
654,DONCASTER EAST,183-185 REYNOLDS ROAD,DONCASTER EAST,3109,VIC,-37.7600,145.1700,PETROL STATION,,DONCASTER EAST,
89,DOVETON,48 PRINCES HIGHWAY,DOVETON,3177,VIC,-38.0000,145.2400,PETROL STATION,,DOVETON,
525,DOWSON'S,307 WHITE ROAD,SOUTH DUDLEY,3995,VIC,-38.5900,145.5800,PETROL STATION,,SOUTH DUDLEY,
66,DROMANA,335-339 POINT NEPEAN ROAD,DROMANA,3936,VIC,-38.3400,144.9600,PETROL STATION,,DROMANA,
29,EAST MELBOURNE,23-29 VICTORIA STREET,MELBOURNE,3000,VIC,-37.8100,144.9700,PETROL STATION,,MELBOURNE,
32,EAST WERRIBEE,125 BALLAN ROAD,WERRIBEE,3024,VIC,-37.8900,144.6300,PETROL STATION,,WERRIBEE,
632,ELTHAM,1050 MAIN ROAD,ELTHAM,3095,VIC,-37.7100,145.1500,PETROL STATION,,ELTHAM,
450,EUROKA ,134 GEORGE STREET,MORWELL,3840,VIC,-38.2400,146.4000,PETROL STATION,,MORWELL,
16,FAIRFIELD,324 STATION STREET,FAIRFIELD,3078,VIC,-37.7700,145.0200,PETROL STATION,,FAIRFIELD,
49,FERNTREE GULLY,510 NAPOLEON ROAD,FERNTREE GULLY,3156,VIC,-37.9100,145.2800,PETROL STATION,,FERNTREE GULLY,
54,FERNTREE GULLY,1025-1027 BURWOOD HIGHWAY,FERNTREE GULLY,3156,VIC,-37.8900,145.2900,PETROL STATION,,FERNTREE GULLY,
2,FITZROY,244 NICHOLSON STREET,FITZROY,3065,VIC,-37.8000,144.9800,PETROL STATION,,FITZROY,
646,FITZROY NORTH,390 NICHOLSON STREET,FITZROY NORTH,3068,VIC,-37.7900,144.9800,PETROL STATION,,FITZROY NORTH,
620,FRANKSTON,51 DAVEY STREET,FRANKSTON,3199,VIC,-38.1500,145.1300,PETROL STATION,,FRANKSTON,
30,GLEN WAVERLEY,726-730 WAVERLEY ROAD,GLEN WAVERLEY,3150,VIC,-37.8900,145.1600,PETROL STATION,,GLEN WAVERLEY,
637,GLENBURN,3883 MELBA HIGHWAY,GLENBURN,3717,VIC,-37.4200,145.4300,PETROL STATION,,GLENBURN,
474,GROWMART IAMA NANGILOC,2558 KULKYNE WAY,NANGILOC,3494,VIC,-34.4700,142.3500,PETROL STATION,,NANGILOC,
61,HALLAM,25-29 BELGRAVE-HALLAM ROAD,HALLAM,3803,VIC,-38.0000,145.2700,PETROL STATION,,HALLAM,
76,HASTINGS,1835 FRANKSTON-FLINDERS ROAD,HASTINGS,3915,VIC,-38.2800,145.1800,PETROL STATION,,HASTINGS,
622,HASTINGS,1996 FRANKSTON-FLINDERS ROAD,HASTINGS,3915,VIC,-38.3000,145.1800,PETROL STATION,,HASTINGS,
643,HASTINGS EAST,219 MARINE PARADE,HASTINGS EAST,3915,VIC,-38.2900,145.1900,PETROL STATION,,HASTINGS EAST,
585,HEYWOOD ,2058 PRINCES HIGHWAY,HEYWOOD,3304,VIC,-38.1300,141.6300,PETROL STATION,,HEYWOOD,
471,HODGETT'S BROTHERS,64 BURKE STREET,LANDSBOROUGH,3384,VIC,-37.0100,143.1300,PETROL STATION,,LANDSBOROUGH,
26,HOPPERS CROSSING,1-15 HEATHS ROAD,HOPPERS CROSSING,3029,VIC,-37.8800,144.7000,PETROL STATION,,HOPPERS CROSSING,
638,HOPPERS CROSSING,160 OLD GEELONG ROAD,HOPPERS CROSSING,3029,VIC,-37.8800,144.7100,PETROL STATION,,HOPPERS CROSSING,
302,I & M SIMPSON & SON PTY LTD,25 AITKEN STREET,ALEXANDRA,3714,VIC,-37.1900,145.7000,PETROL STATION,,ALEXANDRA,
191,IGA EXPRESS CAULFIELD,566 HAWTHORN ROAD,CAULFIELD NORTH,3162,VIC,-37.9000,145.0200,PETROL STATION,,CAULFIELD NORTH,
103,INDEPENDENT BUXTON,2220 MAROONDAH HIGHWAY,BUXTON,3711,VIC,-37.4200,145.7100,PETROL STATION,,BUXTON,
453,INDEPENDENT CORRYONG,33 DONALDSON STREET,CORRYONG,3707,VIC,-36.1900,147.9100,PETROL STATION,,CORRYONG,
440,INDEPENDENT DARNUM,1 CROPLEY STREET,DARNUM,3822,VIC,-38.1900,146.0000,PETROL STATION,,DARNUM,
472,INDEPENDENT EBDEN,82 BONEGILLA ROAD,BONEGILLA,3691,VIC,-36.1300,147.0100,PETROL STATION,,BONEGILLA,
475,INDEPENDENT ESSENDON,337 PASCOE VALE ROAD,ESSENDON,3040,VIC,-37.7400,144.9300,petrol-stations,,ESSENDON,
452,INDEPENDENT EVERTON,2128 GREAT ALPINE ROAD,EVERTON,3678,VIC,-36.4300,146.5400,PETROL STATION,,EVERTON,
482,INDEPENDENT GEMBROOK,2 MAIN STREET,GEMBROOK,3783,VIC,-37.9500,145.5400,PETROL STATION,,GEMBROOK,
468,INDEPENDENT HORSHAM,93 WILSON STREET,HORSHAM,3400,VIC,-36.7200,142.2000,PETROL STATION,,HORSHAM,
438,INDEPENDENT KALKALLO,1330 HUME FREEWAY,KALKALLO,3064,VIC,-37.5300,144.9500,PETROL STATION,,KALKALLO,
